   0.00000    0.269359E+00    0.000000E+00    0.269359E+00    0.000000E+00    0.208913E+00    0.000000E+00
   0.01000    0.269362E+00    0.000000E+00    0.269362E+00    0.000000E+00    0.208914E+00    0.000000E+00
   0.02000    0.269370E+00    0.000000E+00    0.269370E+00    0.000000E+00    0.208918E+00    0.000000E+00
   0.03000    0.269384E+00    0.000000E+00    0.269384E+00    0.000000E+00    0.208926E+00    0.000000E+00
   0.04000    0.269403E+00    0.000000E+00    0.269403E+00    0.000000E+00    0.208935E+00    0.000000E+00
   0.05000    0.269427E+00    0.000000E+00    0.269427E+00    0.000000E+00    0.208948E+00    0.000000E+00
   0.06000    0.269457E+00    0.000000E+00    0.269457E+00    0.000000E+00    0.208964E+00    0.000000E+00
   0.07000    0.269493E+00    0.000000E+00    0.269493E+00    0.000000E+00    0.208982E+00    0.000000E+00
   0.08000    0.269534E+00    0.000000E+00    0.269534E+00    0.000000E+00    0.209004E+00    0.000000E+00
   0.09000    0.269581E+00    0.000000E+00    0.269581E+00    0.000000E+00    0.209028E+00    0.000000E+00
   0.10000    0.269633E+00    0.000000E+00    0.269633E+00    0.000000E+00    0.209055E+00    0.000000E+00
   0.11000    0.269690E+00    0.000000E+00    0.269690E+00    0.000000E+00    0.209085E+00    0.000000E+00
   0.12000    0.269753E+00    0.000000E+00    0.269753E+00    0.000000E+00    0.209117E+00    0.000000E+00
   0.13000    0.269822E+00    0.000000E+00    0.269822E+00    0.000000E+00    0.209153E+00    0.000000E+00
   0.14000    0.269896E+00    0.000000E+00    0.269896E+00    0.000000E+00    0.209191E+00    0.000000E+00
   0.15000    0.269976E+00    0.000000E+00    0.269976E+00    0.000000E+00    0.209233E+00    0.000000E+00
   0.16000    0.270061E+00    0.000000E+00    0.270061E+00    0.000000E+00    0.209277E+00    0.000000E+00
   0.17000    0.270152E+00    0.000000E+00    0.270152E+00    0.000000E+00    0.209324E+00    0.000000E+00
   0.18000    0.270248E+00    0.000000E+00    0.270248E+00    0.000000E+00    0.209374E+00    0.000000E+00
   0.19000    0.270350E+00    0.000000E+00    0.270350E+00    0.000000E+00    0.209427E+00    0.000000E+00
   0.20000    0.270458E+00    0.000000E+00    0.270458E+00    0.000000E+00    0.209482E+00    0.000000E+00
   0.21000    0.270571E+00    0.000000E+00    0.270571E+00    0.000000E+00    0.209541E+00    0.000000E+00
   0.22000    0.270690E+00    0.000000E+00    0.270690E+00    0.000000E+00    0.209602E+00    0.000000E+00
   0.23000    0.270815E+00    0.000000E+00    0.270815E+00    0.000000E+00    0.209667E+00    0.000000E+00
   0.24000    0.270946E+00    0.000000E+00    0.270946E+00    0.000000E+00    0.209734E+00    0.000000E+00
   0.25000    0.271082E+00    0.000000E+00    0.271082E+00    0.000000E+00    0.209804E+00    0.000000E+00
   0.26000    0.271224E+00    0.000000E+00    0.271224E+00    0.000000E+00    0.209877E+00    0.000000E+00
   0.27000    0.271371E+00    0.000000E+00    0.271371E+00    0.000000E+00    0.209953E+00    0.000000E+00
   0.28000    0.271525E+00    0.000000E+00    0.271525E+00    0.000000E+00    0.210033E+00    0.000000E+00
   0.29000    0.271684E+00    0.000000E+00    0.271684E+00    0.000000E+00    0.210114E+00    0.000000E+00
   0.30000    0.271849E+00    0.000000E+00    0.271849E+00    0.000000E+00    0.210199E+00    0.000000E+00
   0.31000    0.272021E+00    0.000000E+00    0.272021E+00    0.000000E+00    0.210287E+00    0.000000E+00
   0.32000    0.272198E+00    0.000000E+00    0.272198E+00    0.000000E+00    0.210378E+00    0.000000E+00
   0.33000    0.272381E+00    0.000000E+00    0.272381E+00    0.000000E+00    0.210472E+00    0.000000E+00
   0.34000    0.272570E+00    0.000000E+00    0.272570E+00    0.000000E+00    0.210569E+00    0.000000E+00
   0.35000    0.272765E+00    0.000000E+00    0.272765E+00    0.000000E+00    0.210669E+00    0.000000E+00
   0.36000    0.272966E+00    0.000000E+00    0.272966E+00    0.000000E+00    0.210772E+00    0.000000E+00
   0.37000    0.273173E+00    0.000000E+00    0.273173E+00    0.000000E+00    0.210878E+00    0.000000E+00
   0.38000    0.273386E+00    0.000000E+00    0.273386E+00    0.000000E+00    0.210987E+00    0.000000E+00
   0.39000    0.273606E+00    0.000000E+00    0.273606E+00    0.000000E+00    0.211099E+00    0.000000E+00
   0.40000    0.273831E+00    0.000000E+00    0.273831E+00    0.000000E+00    0.211214E+00    0.000000E+00
   0.41000    0.274063E+00    0.000000E+00    0.274063E+00    0.000000E+00    0.211332E+00    0.000000E+00
   0.42000    0.274302E+00    0.000000E+00    0.274302E+00    0.000000E+00    0.211453E+00    0.000000E+00
   0.43000    0.274546E+00    0.000000E+00    0.274546E+00    0.000000E+00    0.211578E+00    0.000000E+00
   0.44000    0.274797E+00    0.000000E+00    0.274797E+00    0.000000E+00    0.211705E+00    0.000000E+00
   0.45000    0.275055E+00    0.000000E+00    0.275055E+00    0.000000E+00    0.211836E+00    0.000000E+00
   0.46000    0.275319E+00    0.000000E+00    0.275319E+00    0.000000E+00    0.211969E+00    0.000000E+00
   0.47000    0.275589E+00    0.000000E+00    0.275589E+00    0.000000E+00    0.212106E+00    0.000000E+00
   0.48000    0.275866E+00    0.000000E+00    0.275866E+00    0.000000E+00    0.212246E+00    0.000000E+00
   0.49000    0.276150E+00    0.000000E+00    0.276150E+00    0.000000E+00    0.212390E+00    0.000000E+00
   0.50000    0.276441E+00    0.000000E+00    0.276441E+00    0.000000E+00    0.212536E+00    0.000000E+00
   0.51000    0.276738E+00    0.000000E+00    0.276738E+00    0.000000E+00    0.212686E+00    0.000000E+00
   0.52000    0.277042E+00    0.000000E+00    0.277042E+00    0.000000E+00    0.212839E+00    0.000000E+00
   0.53000    0.277353E+00    0.000000E+00    0.277353E+00    0.000000E+00    0.212995E+00    0.000000E+00
   0.54000    0.277671E+00    0.000000E+00    0.277671E+00    0.000000E+00    0.213154E+00    0.000000E+00
   0.55000    0.277995E+00    0.000000E+00    0.277995E+00    0.000000E+00    0.213317E+00    0.000000E+00
   0.56000    0.278327E+00    0.000000E+00    0.278327E+00    0.000000E+00    0.213483E+00    0.000000E+00
   0.57000    0.278666E+00    0.000000E+00    0.278666E+00    0.000000E+00    0.213652E+00    0.000000E+00
   0.58000    0.279013E+00    0.000000E+00    0.279013E+00    0.000000E+00    0.213825E+00    0.000000E+00
   0.59000    0.279366E+00    0.000000E+00    0.279366E+00    0.000000E+00    0.214001E+00    0.000000E+00
   0.60000    0.279727E+00    0.000000E+00    0.279727E+00    0.000000E+00    0.214180E+00    0.000000E+00
   0.61000    0.280096E+00    0.000000E+00    0.280096E+00    0.000000E+00    0.214363E+00    0.000000E+00
   0.62000    0.280472E+00    0.000000E+00    0.280472E+00    0.000000E+00    0.214549E+00    0.000000E+00
   0.63000    0.280855E+00    0.000000E+00    0.280855E+00    0.000000E+00    0.214739E+00    0.000000E+00
   0.64000    0.281247E+00    0.000000E+00    0.281247E+00    0.000000E+00    0.214932E+00    0.000000E+00
   0.65000    0.281646E+00    0.000000E+00    0.281646E+00    0.000000E+00    0.215129E+00    0.000000E+00
   0.66000    0.282052E+00    0.000000E+00    0.282052E+00    0.000000E+00    0.215329E+00    0.000000E+00
   0.67000    0.282467E+00    0.000000E+00    0.282467E+00    0.000000E+00    0.215532E+00    0.000000E+00
   0.68000    0.282890E+00    0.000000E+00    0.282890E+00    0.000000E+00    0.215739E+00    0.000000E+00
   0.69000    0.283321E+00    0.000000E+00    0.283321E+00    0.000000E+00    0.215950E+00    0.000000E+00
   0.70000    0.283761E+00    0.000000E+00    0.283761E+00    0.000000E+00    0.216165E+00    0.000000E+00
   0.71000    0.284208E+00    0.000000E+00    0.284208E+00    0.000000E+00    0.216383E+00    0.000000E+00
   0.72000    0.284664E+00    0.000000E+00    0.284664E+00    0.000000E+00    0.216604E+00    0.000000E+00
   0.73000    0.285129E+00    0.000000E+00    0.285129E+00    0.000000E+00    0.216830E+00    0.000000E+00
   0.74000    0.285603E+00    0.000000E+00    0.285603E+00    0.000000E+00    0.217059E+00    0.000000E+00
   0.75000    0.286085E+00    0.000000E+00    0.286085E+00    0.000000E+00    0.217292E+00    0.000000E+00
   0.76000    0.286576E+00    0.000000E+00    0.286576E+00    0.000000E+00    0.217528E+00    0.000000E+00
